,IE00B3QDMK77,LU3270886024,LU1861128574,LU0348740696,LU2208987508,LU2208987680,LU2208987763,ES0108192008,ES0108203003,ES0108232002,ES0108240005,ES0108193006,ES0108373004,LU0920839346,LU1254136416,LU0414045822,LU1548497699,LU0158827518,LU0256840447,LU1363153823,LU1205638155,LU1143164405,LU1070113664,LU0348826909,LU1400637036,LU1387904524,LU0933100983,LU1019963369,LU1282651980,IE00BDT57Y96,IE00B5B5L056,IE00B1Z6D669,LU2720182869,LU1890834598,LU2286300988,LU2364421367,LU2387748960,LU2399975627,ES0108283005,LU2958546181,LU0348784041,LU2637966677,LU3034474745,LU3034474828,LU3034475049,LU3034475122,LU1462192417,LU1462192250,LU1228143191,LU0739342060,LU0920839429,LU1602091867,LU0348753244,DE000A2DU1Y2,LU1462192680,LU0158828326,LU1459823677,LU1459823750,LU0414046390,LU0256840793,LU2089280825,LU2089281393,LU2514904908,LU2514905038,LU2514905111,LU2829845630
2021-05-11,14.390000343322754,,133.02,61.70934,112.07,117.92,106.84,12.57069969177246,9.832440376281738,12.146140098571776,10.745650291442873,,10.243610382080078,221.01,116.82,274.12,250.38,115.93,298.69,113.77,102.92,132.86,152.36,100.21,147.64,66.19963,227.41,150.5,150.25,10.25,12.05,16.59,,146.9,88.91,,,,,,346.13,,,,,,127.66,107.83,174.44,176.68,208.15,242.51,127.26,106.88999938964844,147.96,21.47,100.3,107.88,250.32,272.47,118.13,103.23,,,,
2021-05-12,14.359999656677246,,132.81,61.75029,110.68,115.81,106.1,12.605870246887209,9.83113956451416,12.121529579162598,10.734100341796877,,10.237990379333496,220.03,116.65,274.54,255.53,116.07,298.97,113.53,102.87,131.14,151.88,102.0,147.73,65.86847,227.28,150.96,149.54,10.239999771118164,12.05,16.53,,146.86,90.87,,,,,,344.24,,,,,,127.33,107.69,174.35,176.11,207.22,247.48,125.59,106.7300033569336,147.4,21.5,100.24,107.66,250.7,272.72,117.57,103.54,,,,
2021-05-13,14.359999656677246,,,,,,,12.534930229187012,9.830470085144045,12.139780044555664,10.742910385131836,,10.241479873657228,,,,,,,,,,,,,,,,,10.229999542236328,12.04,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,14.369999885559082,,131.78,60.65295,110.6,115.8,105.97,12.765999794006348,9.830349922180176,12.23583984375,10.788470268249512,,10.262470245361328,219.63,116.39,276.04,247.13,116.62,298.87,113.45,102.62,131.81,151.73,100.68,147.33,65.40954,226.55,151.25,146.63,10.239999771118164,12.04,16.57,,146.76,89.14,,,,,,341.42,,,,,,126.75,107.31,173.79,175.93,206.84,239.33,126.23,106.48999786376952,146.65,21.6,100.0,107.59,252.06,272.61,115.28,103.74,,,,
2021-05-17,14.359999656677246,,133.0,61.59506,110.18,115.26,105.6,12.777609825134276,9.829360008239746,12.208419799804688,10.779560089111328,,10.25702953338623,222.05,116.77,277.85,252.53,117.29,303.16,113.57,102.63,131.62,151.96,102.84,148.16,65.98272,228.52,152.49,146.91,10.239999771118164,12.04,16.58,,147.31,90.63,,,,,,341.4,,,,,,127.67,107.57,175.29,176.18,209.1,244.56,126.03,106.83999633789062,148.18,21.72,100.01,107.69,253.69,276.52,115.5,104.59,,,,
2021-05-18,14.350000381469728,,132.88,62.0607,110.84,116.25,105.95,12.816189765930176,9.829079627990724,12.195059776306152,10.77122974395752,,10.253179550170898,222.39,116.76,278.89,250.89,116.94,303.61,113.55,102.56,133.76,152.61,,147.68,65.93523,228.15,153.36,148.7,10.239999771118164,12.04,16.58,,146.57,89.7,,,,,,346.8,,,,,,127.48,107.43,174.96,176.94,209.42,242.97,128.07,106.83000183105467,147.98,21.66,99.94,107.67,254.64,276.92,116.91,105.18,,,,
2021-05-19,14.329999923706056,,130.58,61.95677,110.91,116.39,106.02,12.646949768066406,9.827910423278809,12.024539947509766,10.69303035736084,,10.215889930725098,218.28,116.03,274.78,249.76,115.22,298.97,113.48,102.48,133.12,150.64,,145.8,65.39469,224.5,151.12,149.15,10.229999542236328,12.03,16.53,,143.72,89.64,,,,,,344.83,,,,,,126.78,107.15,172.17,174.65,205.54,241.87,127.46,106.16000366210938,146.88,21.34,99.86,107.6,250.88,272.68,117.26,103.65,,,,
2021-05-20,14.329999923706056,,131.34,61.85223,109.94,114.97,105.53,12.711270332336426,9.827730178833008,12.192879676818848,10.77122974395752,,10.252209663391112,220.82,116.47,273.37,251.71,115.89,302.07,113.29,102.5,133.3,152.53,103.66,146.4,65.33043,225.58,151.08,148.61,10.239999771118164,12.03,16.57,,144.09,90.52,,,,,,346.7,,,,,,126.84,107.21,173.01,176.83,207.93,243.75,127.63,106.55999755859376,146.84,21.46,99.87,107.42,249.59,275.51,116.83,103.62,,,,
2021-05-21,14.34000015258789,,132.07,62.81232,110.07,115.12,105.52,12.81128978729248,9.827659606933594,12.24524974822998,10.795510292053224,,10.26333999633789,224.92,117.23,276.35,257.35,116.95,306.91,113.36,102.63,134.0,153.65,103.81,147.77,65.75444,227.74,152.99,149.4,10.239999771118164,12.03,16.57,,144.89,92.09,,,,,,349.17,,,,,,127.66,107.57,174.65,178.13,211.79,249.21,128.3,107.23999786376952,148.12,21.66,100.0,107.48,252.3,279.91,117.45,104.92,,,,
2021-05-24,14.35,,,,,,,12.83882,9.82701,12.27867,10.80845,,10.26737,,,,,,,,,,,,,,,,,10.24,12.03,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,14.369999885559082,,133.17,62.63776,110.88,116.29,105.99,12.835880279541016,9.82759952545166,12.254890441894531,10.80049991607666,,10.264659881591797,228.52,117.88,277.84,261.19,117.87,311.36,113.57,102.75,135.37,154.31,106.27,148.67,66.17819,229.46,154.58,150.15,10.25,12.04,16.63,,145.8,93.53,,,,,,354.23,,,,,,128.36,107.85,175.94,178.89,215.16,252.91,129.6,107.83000183105467,149.27,21.83,100.12,107.67,253.65,283.95,118.05,106.01,,,,
2021-05-26,14.380000114440918,,132.71,,111.63,117.33,106.49,12.824469566345217,9.827199935913086,12.285420417785645,10.817749977111816,,10.271940231323242,227.86,117.91,276.69,261.61,117.9,311.32,113.59,102.92,135.31,154.6,106.8,148.56,66.14303,228.93,154.15,150.91,10.25,12.04,16.64,,146.31,93.62,,,,,,356.83,,,,,,128.37,107.98,175.54,179.22,214.53,253.31,129.53,107.87000274658205,149.19,21.83,100.28,107.69,252.58,283.91,118.63,105.71,,,,
2021-05-27,14.380000114440918,,133.96,63.27938,111.58,117.17,106.52,12.85910987854004,9.826279640197754,12.317020416259766,10.830439567565918,,10.277729988098145,226.99,117.8,276.41,266.95,118.11,310.64,113.62,102.95,135.02,154.73,107.59,149.4,66.51126,229.45,154.22,152.35,10.25,12.05,16.63,,146.93,95.15,,,,,,360.77,,,,,,128.87,108.17,175.97,179.36,213.71,258.48,129.25,107.75,149.86,21.87,100.3,107.73,252.32,283.28,119.75,105.76,,,,
2021-05-28,14.390000343322754,,135.35,63.87125,111.71,117.4,106.61,12.886380195617676,9.826299667358398,12.352060317993164,10.84694004058838,,10.28538990020752,228.25,117.93,277.51,270.78,118.31,312.63,113.65,102.88,137.52,155.55,107.64,150.23,66.73583,230.96,155.35,153.42,10.25,12.05,16.65,,148.07,95.04,,,,,,363.04,,,,,,129.07,108.15,177.11,180.31,214.89,262.18,131.63,107.87999725341795,150.27,21.91,100.24,107.75,253.33,285.08,120.59,106.53,,,,
2021-05-31,,,,63.83614,112.14,118.12,106.84,12.829500198364258,9.825149536132812,12.283780097961426,10.813859939575195,,10.268959999084473,229.19,118.06,277.14,,118.16,314.42,,102.88,135.77,,109.1,149.8,,,155.37,,,,,,,,,,,,,368.93,,,,,,,,,,215.76,,129.95,108.0,,21.88,100.24,,252.97,286.7,,106.55,,,,
2021-06-01,14.380000114440918,,135.11,63.47403,112.2,118.2,106.87,12.942529678344728,9.825079917907717,12.320380210876465,10.829629898071287,,10.27657985687256,230.03,118.25,279.25,268.88,118.19,314.16,113.71,102.95,136.37,155.45,109.51,149.71,66.82689,229.9,156.43,155.66,10.260000228881836,12.05,16.65,,147.93,94.47,,,,,,368.8,,,,,,129.17,108.24,176.27,180.18,216.56,260.33,130.52,108.16000366210938,150.38,21.88,100.3,107.8,254.9,286.46,122.35,107.27,,,,
2021-06-02,14.390000343322754,,136.14,63.31496,112.44,118.55,107.08,12.952750205993652,9.824999809265137,12.362139701843262,10.8506498336792,,10.285829544067385,228.82,118.08,279.41,271.49,117.82,311.53,113.73,102.97,137.94,155.34,108.88,150.12,67.03846,229.82,156.17,156.6,10.260000228881836,12.06,16.67,,148.44,94.47,,,,,,369.51,,,,,,129.41,108.35,176.23,180.05,215.41,262.84,132.02,108.0,150.69,21.82,100.33,107.83,255.04,284.06,123.08,107.09,,,,
2021-06-03,14.380000114440918,,135.84,64.62235,,,,12.886899948120115,9.824270248413086,12.371589660644531,10.851519584655762,,10.286479949951172,,,279.32,273.61,117.99,311.6,113.81,,,154.33,108.14,,,,,,10.260000228881836,12.05,16.65,,,94.7,,,,,,372.58,,,,,,,,,178.88,,264.88,,,,21.85,,107.91,254.95,284.12,,,,,,
2021-06-04,14.390000343322754,,135.93,64.41993,112.49,118.65,107.16,12.825969696044922,9.82468032836914,12.404580116271973,10.869720458984377,,10.294179916381836,229.54,118.19,279.62,268.84,118.35,310.08,113.81,102.99,139.48,155.27,107.84,150.51,67.27677,229.46,156.53,156.96,10.270000457763672,12.06,16.69,,147.9,93.81,,,,,,371.59,,,,,,129.74,108.45,175.98,179.96,216.07,260.26,133.47,108.0999984741211,151.14,21.91,100.34,107.92,255.22,282.72,123.36,107.34,,,,
2021-06-07,14.390000343322754,,136.04,64.83171,112.47,118.56,107.11,12.930780410766602,9.823430061340332,12.388389587402344,10.860079765319824,,10.28909969329834,231.41,118.54,280.44,270.05,119.0,311.72,113.87,103.05,139.54,155.35,107.49,151.34,67.54141,231.31,157.37,157.0,10.270000457763672,,,,148.39,94.26,,,,,,369.8,,,,,,130.18,108.61,177.37,180.04,217.82,261.42,133.52,108.41000366210938,151.85,22.03,100.4,107.97,255.95,284.2,123.39,107.91,,,,
2021-06-08,14.399999618530272,,136.48,64.72543,112.83,119.06,107.33,12.911609649658203,9.823430061340332,12.396289825439451,10.86376953125,,10.290459632873535,231.76,118.58,280.6,273.75,118.98,313.46,113.89,103.05,139.71,155.92,106.36,151.44,67.5201,230.92,157.6,156.85,10.270000457763672,12.06,16.73,,147.6,95.3,,,,,,366.52,,,,,,130.23,108.63,177.06,180.7,218.15,265.0,133.68,108.45999908447266,151.94,22.03,100.39,107.98,256.09,285.78,123.27,108.06,,,,
2021-06-09,14.420000076293944,,136.98,64.33291,112.86,119.12,107.36,12.913470268249512,9.824130058288574,12.418959617614746,10.873550415039062,,10.294699668884276,231.61,118.67,279.73,273.46,118.83,313.44,113.93,103.2,139.45,156.21,106.58,151.3,67.3601,231.12,157.43,155.58,10.270000457763672,12.06,16.77,,147.89,95.66,,,,,,364.36,,,,,,130.27,108.79,177.21,181.03,218.0,264.71,133.42,108.54000091552734,151.88,22.0,100.53,108.01,255.29,285.76,122.3,107.95,,,,
2021-06-10,14.43000030517578,,136.64,64.74519,112.82,118.99,107.39,12.888110160827637,9.824139595031738,12.442910194396973,10.88545036315918,,10.299850463867188,232.48,118.81,279.83,272.28,119.36,314.41,113.97,103.21,139.5,156.37,107.43,151.22,67.38922,230.46,157.38,156.53,10.279999732971191,12.06,16.8,,147.42,95.76,,,,,,367.87,,,,,,130.29,108.8,176.71,181.21,218.81,263.56,133.47,108.66000366210938,151.9,22.1,100.55,108.05,255.38,286.63,123.0,107.9,,,,
2021-06-11,14.4399995803833,,136.35,65.34245,112.84,119.0,107.38,13.005060195922852,9.823749542236328,12.505240440368652,10.914380073547363,,10.313309669494627,233.32,119.09,280.83,274.42,120.38,316.83,114.05,103.38,139.06,156.73,107.87,151.97,67.66424,231.18,158.04,157.84,10.279999732971191,12.06,16.81,,148.0,97.9,,,,,,370.7,,,,,,130.92,109.13,177.26,181.62,219.61,265.63,133.05,108.91999816894533,152.77,22.29,100.72,108.13,256.28,288.83,124.03,108.36,,,,
2021-06-14,14.43000030517578,,137.87,65.09158,113.27,119.58,107.67,13.080960273742676,9.821900367736816,12.486780166625977,10.900919914245604,,10.306750297546388,234.91,119.32,282.43,277.45,121.29,320.2,114.11,103.38,139.31,157.05,,152.88,68.04312,231.72,158.74,158.0,10.279999732971191,12.06,16.77,,149.09,98.75,,,,,,372.1,,,,,,131.33,109.24,177.7,181.98,221.08,268.55,133.28,109.12000274658205,153.44,22.45,100.71,108.18,257.73,291.89,124.16,108.83,,,,
2021-06-15,14.420000076293944,,136.82,65.27282,113.69,120.19,107.89,12.984729766845703,9.82129955291748,12.495059967041016,10.903770446777344,,10.307700157165527,236.11,119.46,283.21,278.41,121.91,319.99,114.12,103.34,140.55,157.08,107.27,153.07,68.0218,231.83,159.21,158.69,10.279999732971191,12.05,16.76,,148.93,99.37,,,,,,373.13,,,,,,131.39,109.21,177.77,182.02,222.21,269.47,134.45,109.23999786376952,153.62,22.57,100.66,108.19,258.44,291.69,124.71,109.16,,,,
2021-06-16,14.40999984741211,,136.68,65.02936,113.79,120.36,107.89,12.916259765625,9.820170402526855,12.51632022857666,10.913089752197266,,10.311809539794922,235.54,119.31,283.1,273.66,121.87,319.36,114.14,103.27,140.48,156.82,105.1,152.71,67.84437,231.4,158.98,157.81,10.279999732971191,12.04,16.72,,148.98,98.76,,,,,,368.79,,,,,,130.96,109.01,177.44,181.71,221.67,264.86,134.39,109.11000061035156,153.02,22.56,100.59,108.21,258.33,291.11,124.02,108.99,,,,
2021-06-17,14.399999618530272,,137.1,64.77304,113.53,120.04,107.73,12.913359642028809,9.819729804992676,12.583760261535645,10.934650421142578,,10.322389602661133,233.59,118.91,282.46,275.4,121.96,318.36,114.16,103.14,139.52,156.85,107.11,153.07,68.35122,228.86,158.28,159.08,10.260000228881836,12.02,16.73,,148.67,100.07,,,,,,374.54,,,,,,131.43,109.06,175.57,181.74,219.83,266.56,133.48,108.75,153.75,22.57,100.47,108.23,257.74,290.2,125.0,108.51,,,,
2021-06-18,14.399999618530272,,136.57,65.21868,113.29,119.75,107.56,12.67488956451416,9.81997013092041,12.4864501953125,10.891590118408203,,10.301030158996582,236.64,119.43,281.67,282.06,123.01,322.77,114.08,103.16,137.77,156.75,108.58,154.08,68.38233,229.72,158.53,160.21,10.25,12.0,16.76,,149.19,102.58,,,,,,376.13,,,,,,131.54,109.16,176.26,181.62,222.7,272.99,131.82,109.22000122070312,153.86,22.77,100.49,108.14,257.01,294.21,125.89,108.68,,,,
2021-06-21,14.399999618530272,,134.4,65.09577,113.49,120.03,107.59,12.699780464172363,9.818229675292969,12.54290008544922,10.91726016998291,,10.312419891357422,233.04,118.79,277.79,280.56,121.8,318.51,114.08,103.08,135.12,156.7,107.62,152.39,67.51342,226.6,156.21,159.53,10.25,12.01,16.73,,146.99,102.58,,,,,,372.31,,,,,,130.41,108.76,173.88,181.55,219.3,271.52,129.27,108.62000274658205,152.14,22.54,100.41,108.14,253.45,290.31,125.36,107.09,,,,
2021-06-22,14.399999618530272,,136.69,65.53165,112.46,118.54,106.97,12.72255039215088,9.818039894104004,12.592129707336426,10.93910026550293,,10.322349548339844,233.8,118.8,278.74,282.51,122.85,318.75,114.07,102.97,138.44,157.37,108.09,154.02,68.29525,229.86,157.05,159.95,10.25,12.01,16.73,,149.31,102.59,,,,,,371.24,,,,,,131.15,108.86,176.36,182.33,220.0,273.4,132.44,108.62999725341795,153.41,22.74,100.3,108.13,254.32,290.52,125.69,107.66,,,,
2021-06-23,14.420000076293944,,,,,,,12.620519638061523,9.81783962249756,12.553339958190918,10.922019958496094,,10.313920021057127,,,,,,,,,,,,,,,,,10.260000228881836,12.01,16.74,,,,,,,,,,,,,,,,,,,,,,108.88999938964844,,,,,,,,,,,,
2021-06-24,14.420000076293944,,137.47,65.05972,112.98,119.36,107.22,12.77443027496338,9.817489624023438,12.623860359191896,10.952679634094238,,10.32804012298584,236.79,119.29,279.13,290.95,123.19,322.25,114.15,103.02,137.37,159.07,109.74,154.87,68.44442,232.14,157.81,161.11,10.260000228881836,12.0,16.75,,150.32,104.1,,,,,,374.92,,,,,,131.26,108.9,178.08,184.29,222.81,281.56,131.41,109.08000183105467,153.63,22.8,100.35,108.21,254.66,293.7,126.59,108.18,,,,
2021-06-25,14.420000076293944,,138.06,65.51074,113.57,120.24,107.57,12.820070266723633,9.81704044342041,12.64013957977295,10.960430145263672,,10.331439971923828,238.41,119.56,278.91,293.47,123.66,324.41,114.19,103.05,138.37,159.16,111.76,155.0,68.82763,232.21,157.95,163.68,10.270000457763672,12.01,16.74,,150.39,103.91,,,,,,378.78,,,,,,131.75,109.06,178.13,184.39,224.33,283.99,132.35,109.33000183105467,154.4,22.88,100.37,108.24,254.46,295.66,128.61,108.28,,,,
2021-06-28,14.40999984741211,,138.38,65.53901,113.88,120.69,107.76,12.524439811706545,9.816510200500488,12.625550270080566,10.953829765319824,,10.32744026184082,237.62,119.38,278.98,293.08,123.88,323.78,114.24,102.99,138.54,159.37,112.56,155.2,68.92677,233.05,157.83,164.73,10.270000457763672,12.0,16.76,,150.74,103.99,,,,,,377.66,,,,,,131.92,109.06,178.76,184.62,223.58,283.6,132.52,109.16999816894533,154.72,22.93,100.31,108.29,254.51,295.07,129.43,108.19,,,,
2021-06-29,14.420000076293944,,137.69,65.44781,113.86,120.7,107.73,12.539019584655762,9.81626033782959,12.673310279846191,10.972869873046877,,10.3360595703125,238.98,119.65,277.78,297.87,124.33,324.71,114.28,103.06,137.56,159.95,112.44,155.83,69.1277,233.7,157.74,164.8,10.270000457763672,12.01,16.76,,151.59,105.05,,,,,,378.18,,,,,,132.3,109.22,179.29,185.29,224.85,288.23,131.58,109.41000366210938,155.28,23.01,100.38,108.32,253.41,295.91,129.5,108.12,,,,
2021-06-30,14.420000076293944,,137.37,65.85822,113.99,120.88,107.79,12.428560256958008,9.81620979309082,12.684200286865234,10.981670379638672,,10.339550018310549,238.39,119.57,274.9,299.0,124.14,322.2,114.28,103.08,137.07,159.67,,155.94,69.19954,234.16,156.47,166.48,10.270000457763672,12.01,16.77,,151.57,105.28,,,,,,376.68,,,,,,132.29,109.25,179.65,184.96,224.29,289.32,131.11,109.33000183105467,155.25,22.97,100.4,108.33,250.77,293.62,130.81,107.25,,,,
2021-07-01,14.420000076293944,,137.92,65.60888,113.79,120.54,107.71,12.600760459899902,9.81587028503418,12.722820281982422,10.999950408935549,,10.347570419311523,239.01,119.71,277.76,299.24,124.66,324.12,114.3,103.14,136.97,159.87,,156.5,69.51595,234.51,157.83,166.03,10.270000457763672,12.01,16.77,,152.14,104.16,,,,,,377.08,,,,,,132.73,109.42,179.92,185.19,224.87,289.54,131.0,109.47000122070312,155.9,23.07,100.45,108.34,253.38,295.36,130.45,108.18,,,,
2021-07-02,14.43000030517578,,138.95,65.54409,114.15,121.09,107.92,12.571290016174316,9.815950393676758,12.786870002746582,11.033570289611816,,10.362319946289062,238.1,119.66,277.79,296.54,125.1,324.25,114.32,103.23,138.24,160.28,110.31,157.15,69.65015,235.54,158.03,164.45,10.270000457763672,12.01,16.79,,153.2,104.32,,,,,,375.82,,,,,,133.17,109.64,180.71,185.66,224.01,286.92,132.22,109.41999816894533,156.55,23.15,100.54,108.36,253.4,295.47,129.21,108.32,,,,
2021-07-05,14.43000030517578,,,66.24552,114.26,121.18,108.0,12.663999557495115,9.814979553222656,12.817060470581056,11.048089981079102,,10.368160247802734,238.28,119.69,277.68,,125.55,324.28,,103.24,138.22,,109.63,157.6,,,158.07,164.05,,,,,,,,,,,,377.18,,,,,,,,,,224.16,,132.19,109.43000030517578,,23.23,100.55,,253.29,295.48,128.9,108.34,,,,
2021-07-06,14.43000030517578,,138.77,66.34617,114.34,121.29,108.08,12.505860328674316,9.815349578857422,12.78341007232666,11.03590965270996,,10.361960411071776,239.24,119.84,278.66,295.63,125.95,324.74,114.39,103.25,138.59,160.53,109.38,158.08,69.98645,237.25,158.74,164.48,10.260000228881836,12.0,16.81,,153.29,105.6,,,,,,377.06,,,,,,133.71,109.83,181.99,185.94,225.06,286.02,132.55,109.56999969482422,157.47,23.3,100.56,108.42,254.17,295.9,129.23,108.8,,,,
2021-07-07,14.4399995803833,,137.6,66.34624,114.58,121.63,108.21,12.490659713745115,9.815460205078123,12.860719680786133,11.072799682617188,,10.378660202026367,242.41,120.49,277.65,296.06,126.42,327.06,114.46,103.42,137.28,160.89,110.45,158.05,69.79561,236.63,158.58,163.25,10.25,12.0,16.84,,153.59,107.77,,,,,,373.73,,,,,,133.84,110.06,181.52,186.35,228.04,286.43,131.29,110.16999816894533,157.48,23.39,100.72,108.49,253.24,298.0,128.26,108.69,,,,
2021-07-08,14.4399995803833,,135.73,65.60123,114.73,121.72,108.31,12.237239837646484,9.81424045562744,12.711440086364746,10.999449729919434,,10.344249725341797,240.81,120.36,275.03,288.74,125.88,323.91,114.48,103.54,135.01,158.8,107.06,157.01,69.66985,235.12,157.2,161.38,10.239999771118164,12.0,16.83,,153.26,107.0,,,,,,368.47,,,,,,133.74,110.12,180.39,183.92,226.53,279.35,129.14,110.02999877929688,157.27,23.29,100.84,108.51,250.85,295.13,126.8,107.74,,,,
2021-07-09,14.43000030517578,,135.62,65.56964,114.21,120.83,108.06,12.449350357055664,9.813509941101074,12.830559730529783,11.057920455932615,,10.37094020843506,241.36,120.36,276.27,289.03,126.28,325.22,114.32,103.46,136.85,159.87,106.83,157.22,69.17627,235.26,157.77,159.82,10.25,12.01,16.81,,152.91,107.22,,,,,,368.52,,,,,,133.21,109.83,180.49,185.16,227.04,279.61,130.89,110.0500030517578,156.46,23.36,100.76,108.35,251.97,296.31,125.56,108.13,,,,
2021-07-12,14.43000030517578,,137.69,65.72172,114.16,120.82,107.93,12.477319717407228,9.812629699707031,12.870450019836426,11.074740409851074,,10.378100395202637,243.18,120.65,277.67,293.14,126.81,326.24,114.42,103.47,138.63,160.46,108.48,158.26,69.70333,238.18,158.55,160.89,10.260000228881836,12.01,16.81,,154.34,107.9,,,,,,373.95,,,,,,133.75,110.01,182.73,185.83,228.74,283.58,132.58,110.3000030517578,157.37,23.46,100.77,108.45,253.24,297.23,126.4,108.66,,,,
2021-07-13,14.43000030517578,,138.35,66.1573,114.67,121.6,108.26,12.296110153198242,9.812179565429688,12.926090240478516,11.103449821472168,,10.390600204467772,244.98,120.9,279.25,293.47,127.39,327.8,114.41,103.45,139.68,160.54,109.85,159.12,70.15407,239.14,159.72,162.43,10.260000228881836,12.01,16.79,,155.45,107.66,,,,,,375.42,,,,,,134.3,110.16,183.45,185.92,230.43,283.89,133.58,110.54000091552734,158.28,23.57,100.75,108.44,254.67,298.64,127.61,109.46,,,,
2021-07-14,14.4399995803833,,137.55,66.21691,115.09,122.27,108.5,12.271690368652344,9.8123197555542,12.891050338745115,11.09060001373291,,10.384160041809082,244.82,120.88,278.31,291.38,127.96,327.92,114.36,103.46,139.02,160.56,109.13,159.26,70.166,238.22,159.38,163.13,10.260000228881836,12.01,16.82,,155.27,108.11,,,,,,378.3,,,,,,134.33,110.18,182.73,185.93,230.28,281.86,132.95,110.5199966430664,158.3,23.67,100.75,108.39,253.81,298.74,128.15,109.23,,,,
2021-07-15,14.449999809265137,,135.75,67.02888,114.96,122.03,108.4,12.129249572753906,9.812459945678713,12.856240272521973,11.075369834899902,,10.377059936523438,246.21,121.19,277.72,283.47,127.79,328.35,114.27,103.57,137.25,159.48,110.42,158.5,69.98513,238.11,159.34,164.27,10.25,12.0,16.85,,154.54,106.83,,,,,,377.42,,,,,,134.01,110.17,182.67,184.68,231.58,274.2,131.25,110.79000091552734,157.72,23.64,100.86,108.3,253.27,299.13,129.05,109.2,,,,
